"","F3","F1","F2","F4","Cluster","NUTS_ID1"
"163",-1.10265703632447,-0.533632586652542,-2.26848985090798,-1.47929783073036,2,"ITF3"
"164",-1.23645833805545,-0.0285642788292336,-2.01817721286212,-1.58205317827309,2,"ITF4"
"165",-1.12991020907294,-0.200586591041392,-1.90325078392602,-1.03008902048342,2,"ITF5"
"166",-1.24674180351262,-0.327684040656124,-2.1727815826664,-1.68531092184392,2,"ITF6"
"167",-0.915139919287597,-0.357282334009436,-2.11911156225639,-2.26982323054302,2,"ITG1"
"168",-0.510229876486843,-0.216764513624443,-2.03088504986223,-1.60694638010329,2,"ITG2"
"169",-0.558388452584988,0.755020990110289,-0.303021095445388,-0.768964155820749,2,"ITH1"
"170",-0.313032184283457,0.744177055188943,-0.956961210359205,0.0963222176804621,2,"ITH2"
"171",-0.858239105646399,0.692105174360689,-0.772570943589913,-0.255781521236042,2,"ITH3"
"172",-0.671906711067734,0.511869101134529,-0.784690500004443,-0.318669133678149,2,"ITH4"
"173",-0.539276166689857,0.71014153112876,-0.774301301980668,0.00735679114043924,2,"ITH5"
"174",-0.531468628433687,0.589825951186143,-0.974642391880426,-0.384257711341345,2,"ITI1"
"175",-0.732155779036208,0.599429314182557,-1.54470355066753,-0.157713169024035,2,"ITI2"
"176",-0.75081116055328,0.496057253475324,-1.55085271210328,-0.182415566993011,2,"ITI3"
"177",-0.609199303980745,0.386496380089411,-1.61339252001751,-0.246036099917794,2,"ITI4"
"178",-0.0744533322130457,-1.25231798820687,0.00911181936197998,1.37994658003826,2,"LT01"
"179",-0.294638720178938,-1.78278487348716,-0.619052675833231,0.623329255485627,2,"LT02"
"180",0.897643525041,0.87122512230535,0.843323587632023,0.370830413692246,1,"LU"
"181",-0.100008224033621,-1.94648523994472,-0.867354026852024,0.3168907917103,2,"LV"
"182",-0.210336402450597,0.269923471693187,1.01109963197856,-1.17455158157523,2,"MT"
"183",1.46027511514279,0.805658718540671,0.79020879543335,0.801555864318841,1,"NL11"
"184",1.27074959733443,0.868042240273306,0.97014956943312,0.590954750570173,1,"NL12"
"185",1.17096989827924,0.776032817008106,1.07641016446089,0.534190993814416,1,"NL13"
"186",1.31375031264877,1.0002757372944,1.13080278889354,0.752230803963504,1,"NL21"
"187",1.41581405353785,0.943205832587731,1.15591727954567,0.772094111362524,1,"NL22"
"188",1.34670264765554,1.07993191288625,1.2099307278352,0.719092608417965,1,"NL23"
"189",1.60152988643584,1.08762771874235,1.10653981438464,1.30209926359167,1,"NL31"
"190",1.50643653691328,1.02824500856437,1.1289940706514,1.03546638536178,1,"NL32"
"191",1.33109928503054,1.08366523538752,1.08017325624898,0.980965036366796,1,"NL33"
"192",0.996901933176387,0.899712390626723,1.37569479804465,0.525452827912804,1,"NL34"
